date,stock,open,high,low,close,volume
2015-05-19,STK_01,77.01229403485202,77.36582377005409,76.16120225784394,76.53259946123958,849153
2015-05-20,STK_01,75.55807787830192,75.86298656192407,74.9334365388787,75.00093975053437,910871
2015-05-21,STK_01,76.90090013861294,77.60555298290164,76.33294155431818,76.52617156998035,827191
2015-05-22,STK_01,75.96150259432041,77.12000782813261,75.7189799901394,75.77204999361426,42683
2015-05-25,STK_01,73.19678266686307,74.3059852858048,73.03318698970844,73.22419770889088,54356
2015-05-26,STK_01,74.5941796385923,74.66864183389956,73.91605127103485,74.02364611307465,740367
2015-05-27,STK_01,75.51936562626967,76.36439030146148,75.47903146272506,75.58654196209692,481233
2015-05-28,STK_01,75.90227581191094,76.94824010586336,75.1171935921485,75.28932210447505,415995
2015-05-29,STK_01,74.0010485785009,74.1948729244438,72.95313388963875,73.71361941835183,329989
2015-06-01,STK_01,71.49366696066147,72.60314052179213,70.78541003490493,71.64248762218357,375556
2015-06-02,STK_01,69.96011254966368,70.73574282013529,69.58068028304142,69.74542379356762,731508
2015-06-03,STK_01,69.02634816392082,69.44579827675761,68.79708435428766,69.04226188522878,3030
2015-06-04,STK_01,71.05055184011735,71.90001853614687,70.73902309246512,71.36855979798744,151716
2015-06-05,STK_01,70.98319770568172,72.16607187319688,70.05081979744207,71.1502900252163,171413
2015-06-08,STK_01,69.54497005933464,69.69533260716157,68.79138578841989,69.30321131779057,239131
2015-06-09,STK_01,69.13603677899748,70.42988149579269,67.43124822955512,68.9674388040219,514728
2015-06-10,STK_01,69.06093485246706,69.41590516011915,68.93446629570927,69.25903224834654,878215
2015-06-11,STK_01,68.21232417424076,68.95328809919926,67.82395513068273,68.560943660888,765442
2015-06-12,STK_01,68.76385736668297,68.8174262583942,67.68502004816793,68.5477525542857,841337
2015-06-15,STK_01,67.6253677666357,68.80486486002998,67.47682039069798,68.04118763175615,981601
2015-06-16,STK_01,67.8987498615001,68.12112783658286,66.84245673291258,67.70295335017484,401740
2015-06-17,STK_01,66.33055631029853,66.41889291337188,65.5594838708838,66.27693885594347,482749
2015-06-18,STK_01,64.65033478047907,65.41969860457462,63.93448393065297,64.76657388929915,329962
2015-06-19,STK_01,63.68592193493493,64.28016404074354,63.03066979944797,63.75749471473013,202152
2015-06-22,STK_01,65.03952769022082,66.04376182003004,63.81948662930006,64.69584026937326,516608
2015-06-23,STK_01,64.64697581929225,64.92681155004591,64.29613151660001,64.66313855968494,207966
2015-06-24,STK_01,63.457336797858105,64.33736061741541,63.01991617781388,63.18695961210743,270870
2015-06-25,STK_01,65.17090929530069,65.54748661332715,64.60922273929417,64.74230233060962,770640
2015-06-26,STK_01,63.43112018192726,64.77020205401125,63.352875170454055,64.285954869002,228218
2015-06-29,STK_01,65.30528415508422,66.77066389955515,65.25395743717674,65.60433680623373,284910
2015-06-30,STK_01,65.3957220335954,65.87815971034532,65.00808764152164,65.56975539381875,609673
2015-07-01,STK_01,66.66428301154976,67.16268105401157,64.95250070697983,66.58221568288981,422885
2015-07-02,STK_01,69.92262443516374,70.87120579095397,68.94779018258242,69.5963196854341,173453
2015-07-03,STK_01,69.22172748223811,69.75121888698236,68.15695126924562,68.56250762079203,355740
2015-07-06,STK_01,64.88459057653297,65.29084043061783,64.73688429786739,64.97687223094341,410311
2015-07-07,STK_01,63.73608611496717,64.37073466447903,63.140769422628985,63.66305076381575,3960
2015-07-08,STK_01,64.0442894041144,64.48557296344077,63.38197004690461,64.38112110465423,954033
2015-07-09,STK_01,65.35157031312903,65.73313421886525,64.50841608172387,65.50343095986433,851021
2015-07-10,STK_01,66.29105018902473,66.74169855212484,65.48801872931442,66.46786236315515,810366
2015-07-13,STK_01,68.4293292256859,69.07251730863709,67.78221574548813,68.49417852311925,983699
2015-07-14,STK_01,70.04618422895466,70.25416229717219,68.83928259945337,69.89098920472723,459446
2015-07-15,STK_01,70.95691223663545,71.54537249694347,70.62494669924415,71.23079998067854,562382
2015-07-16,STK_01,72.41166156855233,73.17592473860134,72.35018786216897,72.95075817395967,941405
2015-07-17,STK_01,71.47003698343974,71.90199631709633,70.22941801549817,70.45233737009862,859857
2015-07-20,STK_01,71.46377199821896,72.26985110090747,70.95201309360226,71.42609137487304,109723
2015-07-21,STK_01,70.90022867902056,70.99449217234367,69.98806733318855,70.39101089816745,253337
2015-07-22,STK_01,71.98586811950287,72.28481932375341,70.77769304913711,71.89271877941927,816985
2015-07-23,STK_01,72.74146154002946,73.83670305408992,72.051686712015,73.0255445725028,869387
2015-07-24,STK_01,71.84048697066721,72.66372556063362,71.7111072335435,72.25690690161213,790990
2015-07-27,STK_01,70.07323233285562,71.42974910056664,69.84506851168578,70.92559992002066,458031
2015-07-28,STK_01,70.98712239574114,72.57425121399031,70.19978575530652,70.6835359299979,117027
2015-07-29,STK_01,69.00319723913327,69.64411040753987,68.45522156459096,69.44004492648635,126517
2015-07-30,STK_01,71.28552654542266,71.47301351495236,70.6921802573341,70.81428642046238,712376
2015-07-31,STK_01,73.39442730236821,73.61627442153441,71.71491927714423,72.76014184529083,213664
2015-08-03,STK_01,73.2981645608637,73.33117517403898,71.90955174357424,73.2194484453994,653362
2015-08-04,STK_01,74.83681378668341,75.05104134982449,74.24945629382778,74.94714562233257,131454
2015-08-05,STK_01,72.15173447958524,72.96135900264268,71.25511305018811,72.10005986716077,810175
2015-08-06,STK_01,72.16537961724372,73.64453638027744,70.88783307230904,71.82693006798971,314567
2015-08-07,STK_01,69.35459851381144,70.29268589669027,68.59465106905438,69.29080200616785,228727
2015-08-10,STK_01,68.80451734928803,69.59187387336449,68.34493348025192,69.0513757594328,116787
2015-08-11,STK_01,70.37220631136154,70.47364906196006,68.29128907602836,69.41196433491754,221819
2015-08-12,STK_01,71.67491656838175,71.88202969728682,70.96961686972224,71.72026534639254,91503
2015-08-13,STK_01,70.08925088125478,70.88211089236866,69.88980438216407,70.13912505721515,35856
2015-08-14,STK_01,68.80651866839398,68.98470547620994,67.43950456370571,68.64517243272331,736079
2015-08-17,STK_01,68.72617885474918,69.02545630300037,67.94547596213906,68.87047149277193,455720
2015-08-18,STK_01,69.69243206052562,70.39866673137347,68.77280040301204,69.79714796769998,526799
2015-08-19,STK_01,69.19526282590657,69.60193579607211,68.64931387170863,69.1866040018218,462505
2015-08-20,STK_01,68.9289548984219,69.52749582272742,68.13501372959034,68.25489087707315,127161
2015-08-21,STK_01,69.14072632152224,69.85305336639492,68.34768694046001,69.0286639226788,686230
2015-08-24,STK_01,66.94971925624152,67.13579959509775,66.35339781096219,66.68100026187652,458655
2015-08-25,STK_01,65.15771920628023,66.36964116920413,64.97754987719824,65.64537230492239,24165
2015-08-26,STK_01,66.19239548686693,66.57878472548768,65.74457929945659,66.3996005463951,720142
2015-08-27,STK_01,65.2007188558839,65.85298150712406,64.67851241771606,65.58690686842282,1357
2015-08-28,STK_01,64.20391635929855,64.44411758232883,64.07508776491649,64.15633191668623,378170
2015-08-31,STK_01,64.55952060442439,65.3228709874385,63.81438190937535,64.49098664111865,412192
2015-09-01,STK_01,68.00605248838494,68.4270323188888,67.67169345626165,67.7510989828899,636297
2015-09-02,STK_01,67.76615280862289,68.62860828297889,67.3199887649807,67.98501641056247,794621
2015-09-03,STK_01,68.55372301979033,68.93082421771055,68.06295981757084,68.54630669652163,380947
2015-09-04,STK_01,69.86449607823792,71.45771648710242,69.67995082550404,69.89482235924717,669524
2015-09-07,STK_01,68.08807592580408,69.1032263457125,67.41538914443744,67.82128694778412,830776
2015-09-08,STK_01,67.85659469221997,68.7718785278511,67.03961818874146,67.8932028051492,736337
2015-09-09,STK_01,65.88927893872318,66.05723471770143,64.89050456428315,65.72534299426148,622203
2015-09-10,STK_01,66.24135863077778,67.27177701905146,66.15193162658734,66.26542935310515,52615
2015-09-11,STK_01,64.05294756731787,65.47956377598845,62.74913375929762,63.628164267190215,480857
2015-09-14,STK_01,63.58201686926382,64.57965207067028,63.360403274747625,64.00655197209517,327660
2015-09-15,STK_01,63.73005283083915,64.20920289743063,62.965322886697436,63.658858917697096,345977
2015-09-16,STK_01,64.64515055411798,65.99378487593893,64.35650930877097,65.08655281374713,964221
2015-09-17,STK_01,64.25233724208509,65.28748091059458,64.06573198836998,64.28943931034513,637272
2015-09-18,STK_01,60.790931195675,61.32213765385064,60.78009083324297,61.06932714112625,600092
2015-09-21,STK_01,61.22782570217203,61.25859491833202,59.75405557522421,60.968732045033676,70504
2015-09-22,STK_01,61.20112098814564,61.729603582344616,61.081020545554594,61.53096880761689,894747
2015-09-23,STK_01,60.50623043771219,60.70968166978812,60.14678700940805,60.45963613390045,361093
2015-09-24,STK_01,61.18071212931397,62.68525804263261,60.89855015580106,61.683871398412506,862666
2015-09-25,STK_01,61.67831426501877,62.12323637152595,61.61938603814022,61.77167534825616,777521
2015-09-28,STK_01,63.019536071359155,63.49236125335379,61.796865437319376,62.57545161638525,430991
2015-09-29,STK_01,64.53214781417905,65.3819609097518,63.49478828530218,63.92493179975346,261230
2015-09-30,STK_01,65.695524861441,66.70402969430133,64.50006691116138,65.7717286261826,517085
2015-10-01,STK_01,65.22690444505471,66.45374141883372,64.66663204736628,66.06844210238658,312262
2015-10-02,STK_01,65.07608818369759,65.89134651633667,63.782583579083514,65.40978735027565,853425
2015-10-05,STK_01,65.309513034584,65.42664922234094,65.03010249263508,65.35083337194187,734444
2015-10-06,STK_01,65.75345890769731,65.84498488564587,65.36483754022508,65.4790310506851,843985
2015-10-07,STK_01,64.93576101345039,65.13774796624577,64.4843601196743,64.77805105326667,14382
2015-10-08,STK_01,62.7526604279195,62.96379104233816,62.22589740668204,62.57963922431191,320253
2015-10-09,STK_01,62.05643628685996,62.50094821216847,62.003623193896345,62.15658232020868,161160
2015-10-12,STK_01,64.22363181061147,64.40150993779531,63.514266539178614,64.10829952373065,493181
2015-10-13,STK_01,61.58426658992999,62.23995402393646,60.73989802855917,61.99285012882988,25815
2015-10-14,STK_01,61.719011960648174,62.432460731861745,61.460364726574156,62.13974413756487,283207
2015-10-15,STK_01,62.04247419991203,62.372396389192325,61.571952328351195,62.33466629943691,807826
2015-10-16,STK_01,62.414933507781086,63.12182830552014,61.93322202803332,62.18627106183814,901646
2015-10-19,STK_01,61.09939497355424,61.73931658899577,60.71456496892505,61.13059842293514,318559
2015-10-20,STK_01,61.22282163811482,62.00138299079218,60.12630805522136,60.82020484957476,403147
2015-10-21,STK_01,59.64930657514808,59.88330007135322,58.11417402280383,59.32113030353416,484090
2015-10-22,STK_01,58.426974002768205,58.77797493370654,57.890739602448,58.52125753315123,269143
2015-10-23,STK_01,58.00241599619619,58.76834974988178,57.934434632130824,58.294902485748594,320913
2015-10-26,STK_01,58.693513698003784,59.580680379326225,58.452203479095175,58.89213072944953,641632
2015-10-27,STK_01,59.72681703130262,60.628546699270245,59.59099481726493,60.041738762098014,952276
2015-10-28,STK_01,59.79849463567631,60.04231647680312,58.67925391038678,59.181947350179406,839101
2015-10-29,STK_01,58.79280114722094,58.808502310449384,58.32822416055854,58.40173474605149,153108
2015-10-30,STK_01,59.85261929058978,60.8047664757729,59.257996429046656,60.56196126112688,445211
2015-11-02,STK_01,60.90305213838274,61.56888588170832,59.18622496245349,61.25376359740347,49234
2015-11-03,STK_01,59.089790442646134,59.74638448558396,59.03441455584601,59.133638585866755,764808
2015-11-04,STK_01,60.8969578979814,61.598421301725004,60.21042285527906,60.33913016419572,87540
2015-11-05,STK_01,59.714970426335995,60.37694164849989,58.71553420803694,59.46785046840698,909104
2015-11-06,STK_01,60.63403536609884,60.744064749223256,59.13934245447709,60.137073413073686,82588
2015-11-09,STK_01,61.73608020830077,62.31782041133675,61.308840683334346,61.93009992871455,858661
2015-11-10,STK_01,62.58692761435954,63.778055463034626,62.27017133313464,62.57845022572704,194243
2015-11-11,STK_01,60.20677129572205,60.77109787050479,59.271909321370515,60.67914026083182,917671
2015-11-12,STK_01,62.73639467681414,63.41763897166991,62.69840071240576,62.97880247283973,236839
2015-11-13,STK_01,62.9107635296886,63.32019062450037,62.617499073535974,63.084065683892945,939768
2015-11-16,STK_01,62.881148781585495,64.40890049636185,62.135220151786584,62.87398538117763,326724
2015-11-17,STK_01,59.587478905246925,60.16861568354149,58.90176128298014,59.93684599022479,300354
2015-11-18,STK_01,59.848154995221414,60.53248049127486,59.44755233897769,59.883162163169956,598741
2015-11-19,STK_01,59.63955505112637,59.91259578868723,58.98591592843465,59.87238637348953,488371
2015-11-20,STK_01,58.045445065411215,58.65286229179523,57.989610635174614,58.421870361216214,334200
2015-11-23,STK_01,57.72220709523992,57.7887961805595,57.333074113943766,57.468815500511205,395207
2015-11-24,STK_01,58.13596948138547,58.79574949006344,57.93550106015404,57.98287295058444,293284
2015-11-25,STK_01,58.17928494264842,58.487893617276114,57.278625561396716,58.33682035999324,656533
2015-11-26,STK_01,58.220316945864376,58.525454124293745,57.70222469708893,57.97960998918591,64483
2015-11-27,STK_01,56.383561314614575,57.06577648701727,55.86553398157053,56.41113487159278,760542
2015-11-30,STK_01,58.75276255072173,59.57468137935504,57.31420985222265,57.90897255604526,428805
2015-12-01,STK_01,57.313510152858605,58.60962609130009,56.66809770216122,57.20848398650458,760695
2015-12-02,STK_01,57.06523194890965,57.986003136959944,55.940010635505494,57.477152876793134,293843
2015-12-03,STK_01,56.08235382739272,56.651750417462736,55.70160482592763,56.33291943094657,865945
2015-12-04,STK_01,54.603752739250744,54.93534154063189,54.062566815726676,54.451480160487165,871016
2015-12-07,STK_01,55.109221856195774,55.40028248998579,54.637099113010294,55.37984156505381,569654
2015-12-08,STK_01,56.58677369102569,57.17804063611533,55.438134009141265,56.84796918915902,328767
2015-12-09,STK_01,55.58801351726606,55.80290594678362,55.45937819898318,55.61551423616718,100455
2015-12-10,STK_01,56.999934434060485,57.22685133522453,56.6988422717433,56.96447142419353,895274
2015-12-11,STK_01,58.81791602042679,58.840504331966926,58.04963800474454,58.120096894856935,880260
2015-12-14,STK_01,56.46130629354267,56.588076594736805,55.40644844271875,56.3071134268734,902799
2015-12-15,STK_01,57.75055478693974,58.13647974167925,56.945206904242504,57.181117935617934,509431
2015-12-16,STK_01,57.841351325497904,58.27855223279026,57.51992218232032,57.838386516906134,612295
2015-12-17,STK_01,59.91252761680659,60.952662130219124,58.940169545195324,59.71369106164333,12751
2015-12-18,STK_01,57.983060133475426,59.176357834225875,57.58841974276173,58.45838936593094,769007
2015-12-21,STK_01,57.76270635463042,58.10035687093926,56.15091463399916,57.69218790200768,393494
2015-12-22,STK_01,58.03870058734887,58.524372209746495,57.28508941526845,57.859890191713546,933360
2015-12-23,STK_01,57.82873781409013,59.07348224156304,57.19465597784345,57.96915672665056,624146
2015-12-24,STK_01,58.124851025849395,58.94751800239988,57.880862746098366,58.27675519335352,789492
2015-12-25,STK_01,58.715959906872015,59.04157243449732,57.91797786689206,57.996175275636176,75940
2015-12-28,STK_01,57.88286544940796,58.090239175099136,56.53662889949055,57.834571741523554,960572
2015-12-29,STK_01,59.17965846435942,59.45071907696909,58.391914708926954,58.98543622976637,399465
2015-12-30,STK_01,59.54851398811293,59.72648028909844,58.9145310743991,59.42176832542419,113374
2015-12-31,STK_01,57.67838488136874,57.95531706430046,57.45058391944306,57.79709754562828,850357
2016-01-01,STK_01,57.8630748074895,58.416642472616154,57.265804797730354,57.974099055465956,892707
2016-01-04,STK_01,57.52970668482419,58.63213830836966,56.511267675711295,57.766493243812576,588276
2016-01-05,STK_01,57.535401321929534,57.8664043238905,57.189214718504616,57.33549164534391,849106
2016-01-06,STK_01,58.30735490585839,58.50768348989579,57.99204156477484,58.457532010821765,683286
2016-01-07,STK_01,58.50867533110061,58.669123881366346,57.477107782644424,58.35377498366192,493543
2016-01-08,STK_01,56.90456119188032,57.6142891440805,56.2104229742831,57.213372689336644,401402
2016-01-11,STK_01,57.577954420900554,58.169754740208354,56.483284668707945,57.12339342231499,869277
2016-01-12,STK_01,57.018755841559255,57.77421390562776,56.86487620074969,57.312944872584026,853444
2016-01-13,STK_01,57.425661393475714,58.20724837372313,56.8504522337809,57.05075910610356,636257
2016-01-14,STK_01,56.04841979896176,56.061746361332084,55.221559542823414,55.65170755828863,804715
2016-01-15,STK_01,55.38883014477439,55.94297954006433,54.29220713831638,55.62582956603796,776186
2016-01-18,STK_01,55.31801070140939,55.663972006893005,54.42122090292629,54.989087439472065,837762
2016-01-19,STK_01,55.07381348308427,55.95664509615143,54.813006172526805,55.57117882763609,438523
2016-01-20,STK_01,56.17028789950494,56.25811416325096,55.733679998292956,56.04322295645736,832529
2016-01-21,STK_01,53.41397232949111,53.66717373367199,52.88014611118617,53.40795709769173,474433
2016-01-22,STK_01,51.16622825141033,51.962538197088655,50.97490831103945,51.07621507322275,398703
2016-01-25,STK_01,50.47493241359999,51.88549737535737,50.22197850852689,51.07825696086337,890835
2016-01-26,STK_01,49.83173461757574,49.89243731230451,49.087524313435615,49.55318012750084,78859
2016-01-27,STK_01,50.34663235150054,51.403189488958986,49.77601651121019,50.10813480088128,869447
2016-01-28,STK_01,51.079384776315,51.76298050200389,50.81314065016853,51.42590180210605,256208
2016-01-29,STK_01,52.26363323626118,52.319642920868354,51.73166441784415,52.13195833122998,792607
2016-02-01,STK_01,52.809991146734454,52.973753760226515,52.53868521498212,52.70908024627097,663419
2016-02-02,STK_01,53.468156281340924,53.77999693926961,53.17923937802732,53.45984823100579,127928
2016-02-03,STK_01,52.35540750190986,52.55361994059628,51.4190084128294,52.08789385356488,553505
2016-02-04,STK_01,53.41575638379083,53.69442484983993,52.8079156306381,53.071693820146365,830932
2016-02-05,STK_01,54.648173973588875,55.28677750073226,53.83502372765199,54.032062931712865,439148
2016-02-08,STK_01,52.17521018774583,52.98051524420025,51.56257074559817,52.12204962981801,170137
2016-02-09,STK_01,51.5678035279928,51.63532398965323,51.46354034388304,51.487658330644265,699038
2016-02-10,STK_01,52.39985893345079,52.64496781980406,51.80112349796964,52.34425311543825,156547
2016-02-11,STK_01,52.854588961445856,53.0297223535866,51.773611736408256,52.99096345574124,620056
2016-02-12,STK_01,53.02019227263459,53.261855119555875,52.71607944139072,52.833333305187125,635648
2016-02-15,STK_01,51.940152825732106,52.154759395008014,51.411016373556144,51.77672963713845,670712
2016-02-16,STK_01,54.00497515066797,55.22798911614072,53.690296932045634,53.791662531996764,962179
2016-02-17,STK_01,53.79494004238008,54.11670290235682,52.854120025089095,53.86395103592266,211315
2016-02-18,STK_01,54.00514538070858,54.58242687888184,53.2847200582068,54.1311006439206,889143
2016-02-19,STK_01,54.30647758641796,55.030897715846905,53.82559728677582,54.42082589224428,486899
2016-02-22,STK_01,52.51813811460759,52.94567126915625,52.16943554344575,52.80044285621628,115061
2016-02-23,STK_01,51.96555862113245,52.715289993251496,51.55295601598773,51.730605299819345,387344
2016-02-24,STK_01,50.50293098590265,50.98109502688257,50.27104049805645,50.81622344250151,463909
2016-02-25,STK_01,50.72681434946351,51.01510417822263,50.315649898798924,50.48877469156412,548963
2016-02-26,STK_01,51.83336120548107,52.549857451962744,51.74471315534983,52.40959508182964,507244
2016-02-29,STK_01,49.4980115850555,50.075062355286605,49.32656679502205,49.5021460037018,938616
2016-03-01,STK_01,48.79137956322012,49.25506135447644,48.73430356145243,49.103132581903,898332
2016-03-02,STK_01,47.99187746354443,48.32093083659935,47.830744201753134,48.08673830589317,805445
2016-03-03,STK_01,46.03085103020195,46.40139513814423,44.566984314858466,45.667314079326054,830149
2016-03-04,STK_01,47.098169962607614,47.46967221791291,46.48449465108089,46.90418800899618,217043
2016-03-07,STK_01,47.59487233599272,48.724556770917374,47.568776640434315,47.925674919637835,739359
2016-03-08,STK_01,50.03942835996427,50.645545382491164,49.316868270988316,49.55833126841021,77964
2016-03-09,STK_01,50.84580733144656,51.388456318356475,50.37291739662935,50.71278746606105,623124
2016-03-10,STK_01,51.08788561209484,51.90997160208216,50.67473987548181,51.05233135366576,620162
2016-03-11,STK_01,50.868288139452865,51.122630087866106,50.56502906242669,51.00686672712651,805525
2016-03-14,STK_01,51.91618118686478,52.16946211804111,51.08424568382654,51.96131255175147,314265
2016-03-15,STK_01,52.36197698335446,53.38717668977536,51.886239773425466,52.58217024150594,473552
2016-03-16,STK_01,52.653888316963005,52.90753787127783,52.17909662943176,52.73914886785019,516817
2016-03-17,STK_01,51.19244108586067,51.580649313159206,50.55942463973284,51.54731766231738,519612
2016-03-18,STK_01,50.87679460722718,51.62736462931575,50.8070640673189,50.884444972606474,107054
2016-03-21,STK_01,51.21488726502172,52.14090056542189,50.87672136870275,51.14531978669695,215715
2016-03-22,STK_01,51.813835403013506,52.220586099994094,51.35425795435181,51.547198680379886,841882
2016-03-23,STK_01,51.307050882268214,52.61462883704185,51.08643807349668,51.9780972087504,48449
2016-03-24,STK_01,52.33404909361347,52.61891378721002,51.22264916545176,52.408016448894564,617569
2016-03-25,STK_01,52.72467305243741,53.696021243678,52.11567114095342,53.02525299981105,376898
2016-03-28,STK_01,52.40094088760587,52.601248616657806,51.88906724102008,52.54606736082011,699646
2016-03-29,STK_01,53.70927261735967,54.2160933643362,52.97820962340211,53.28255178048315,670274
2016-03-30,STK_01,51.738351917428915,52.31928073699736,51.57482650307293,52.02958721713515,568195
2016-03-31,STK_01,52.32613118435041,52.91171577272197,52.111312948665706,52.27045919435877,753722
2016-04-01,STK_01,53.798713752515496,54.23443005797353,53.21163131564294,54.00595477173939,954035
2016-04-04,STK_01,53.75776640917135,54.15076344165149,53.21897543980281,53.565684410709515,350034
2016-04-05,STK_01,52.94052221005703,53.34731334436555,52.02878821304937,52.65629762329549,42547
2016-04-06,STK_01,53.52621910815325,53.776810874792766,53.37109723246695,53.64119800476412,282690
2016-04-07,STK_01,53.085314451611154,53.55938539018983,52.42682082435199,53.357084655322986,669353
2016-04-08,STK_01,53.52130006778282,54.16354499405126,53.51295272028492,53.88370291730183,787418
2016-04-11,STK_01,54.57555932015489,54.97085308427101,54.55955371861861,54.810504081833976,428007
2016-04-12,STK_01,55.65038671501923,56.281680326517694,54.77710275487047,55.62638889058976,160419
2016-04-13,STK_01,54.81675820999126,55.22552459613902,54.65708896160444,55.203911888528445,11644
2016-04-14,STK_01,55.00712946273254,55.34947153631921,54.56186753649476,54.67389730837539,919258
2016-04-15,STK_01,56.74757514500914,57.00436024584852,56.66386898041329,56.81774887509847,348408
2016-04-18,STK_01,56.37421835823543,56.90681894831882,56.33036297369423,56.59263246492665,237191
2016-04-19,STK_01,55.96787801345309,56.838174803745645,55.793008062966344,55.83454955974081,322804
2016-04-20,STK_01,57.07455280192344,57.883618672706845,56.61108064372692,57.335691001624454,188275
2016-04-21,STK_01,57.52819785263221,57.62231903461667,56.5551373012484,57.55541467949975,608483
2016-04-22,STK_01,58.690334874911244,59.27648852912834,58.46507204716129,59.117377571732085,679416
2016-04-25,STK_01,61.07316081189399,61.64750477186189,60.69397667010189,61.107961513674915,910366
2016-04-26,STK_01,61.000123250028054,61.51981022608616,60.52403008336122,61.1329902241463,834200
2016-04-27,STK_01,61.528542458776954,62.470899676633195,61.330733884244914,61.87413408746225,973452
2016-04-28,STK_01,62.37618544285413,63.20045550752231,62.362022668228946,62.80967229356886,805329
2016-04-29,STK_01,61.75433466732479,62.09381701943666,60.44665726466055,61.6443108437026,851127
2016-05-02,STK_01,62.59692142757307,63.50407551685781,61.848925524025674,62.702575850309636,421737
2016-05-03,STK_01,62.911867052820064,63.281244203450214,62.34417043939798,62.63740637942048,139569
2016-05-04,STK_01,65.84320118407743,66.9786802654885,63.796006372657054,64.79694088036133,736225
2016-05-05,STK_01,64.2339292386518,65.41128750053758,64.02775854026089,64.2077293209056,979060
2016-05-06,STK_01,65.13260268249547,65.8957930959937,63.71863930494248,64.93279238343494,457305
2016-05-09,STK_01,64.42670255548602,64.97178034207045,64.25840016099113,64.55110299879782,729310
2016-05-10,STK_01,63.92640943977895,64.5431383709747,63.421592244348915,64.25814265667799,943213
2016-05-11,STK_01,65.30888025242827,65.77373301583091,64.69904544870137,65.05691832674272,764583
2016-05-12,STK_01,66.63531072763848,67.94257817003447,65.74242150172932,66.0623735226076,444411
2016-05-13,STK_01,68.8775126972369,69.26754389541345,68.40027244876426,68.78108084703297,989756
2016-05-16,STK_01,69.25326448560016,69.84647199345414,68.15657616681449,68.86163905125687,482877
2016-05-17,STK_01,66.5722948475841,67.23202379789895,66.09823360287459,67.10663911272829,974484
2016-05-18,STK_01,65.40718523344911,66.7521903085766,64.93818567289935,65.72289933176897,316240
2016-05-19,STK_01,64.59660157058566,65.87433144379628,64.3560569770759,64.87721716463851,638592
2016-05-20,STK_01,64.09377253760135,64.7710061937865,62.59838941787112,63.437384828300196,973633
2016-05-23,STK_01,63.616602138575296,64.37047035289494,63.14607865954373,64.03310574887226,484812
2016-05-24,STK_01,62.92261038423932,63.00736873085831,61.96841914525421,62.201023131512606,4128
2016-05-25,STK_01,63.81798152214921,64.4828454439117,63.62821849545229,63.905993563257105,381056
2016-05-26,STK_01,63.07271661268768,63.42442991966474,61.76903709636603,63.17659393054474,312282
2016-05-27,STK_01,65.00401342965905,65.76799401669584,63.97607090354725,64.92629307693709,598836
2016-05-30,STK_01,65.23082294834839,66.87005656285571,64.12557733490107,65.03563227989035,873614
2016-05-31,STK_01,64.21765839559751,65.02955284569967,63.49619439357823,64.33833819185445,470414
2016-06-01,STK_01,65.02055993447884,65.47218553199465,64.09353088738371,64.68738636235176,601094
2016-06-02,STK_01,63.78683885034933,64.1070696142422,63.779653015289696,63.95785691501444,547989
2016-06-03,STK_01,64.88301647750436,64.99609929756909,64.00957470113032,64.51275060185777,186963
2016-06-06,STK_01,63.20872233672636,63.877275236983834,62.84416782379213,62.991695724472834,499489
2016-06-07,STK_01,65.15528007225711,65.28796414978186,64.10717460362554,64.97347750292087,360221
2016-06-08,STK_01,65.06871054164104,65.82730298547374,64.95545589445463,65.70471195983468,129928
2016-06-09,STK_01,65.57235607023722,66.56478610715207,64.72935223263929,65.79956422351351,375670
2016-06-10,STK_01,67.55969285476304,69.37172734996588,66.85704782406174,68.29460973119865,318664
2016-06-13,STK_01,69.66785958015363,70.03364673433778,68.6266561098078,69.76767717037495,529082
2016-06-14,STK_01,70.87958437562773,71.44156562750501,69.76460202096872,70.44711011314793,840679
2016-06-15,STK_01,68.58818310621167,69.04702698450235,68.0773422713845,68.89826055383787,712492
2016-06-16,STK_01,68.67240452492625,69.37578606848211,67.30483033139473,69.26585189155128,236965
2016-06-17,STK_01,68.10219664334599,68.65375672582256,67.40813143969184,67.67158148694823,345598
2016-06-20,STK_01,67.10538142269687,67.84832282586346,66.7080587698746,67.13119877536884,492232
2016-06-21,STK_01,65.9683441771888,67.23383144177772,65.76895497237432,66.22907216549073,899619
2016-06-22,STK_01,65.27472421980481,66.30635921351006,64.79708303735302,65.57133341242113,509658
2016-06-23,STK_01,65.39805625952181,66.01846419954263,64.74185994760751,65.21226963694322,554782
2016-06-24,STK_01,63.944560528494165,65.32057838026941,63.69014709449476,64.31464223568223,918848
2016-06-27,STK_01,63.55579389998868,63.806052712581874,63.05018307303865,63.08061438101804,124377
2016-06-28,STK_01,63.50604837151495,64.32660073024043,63.152235604916044,63.42565856137734,419151
2016-06-29,STK_01,63.73012275422642,64.4501308185712,63.22321001128005,64.06196199322923,810766
2016-06-30,STK_01,61.620987244292195,61.98449738286387,61.41159821480906,61.92787134774557,404408
2016-07-01,STK_01,63.08286357506252,63.611789657517654,62.354646877072895,63.05321229775948,769498
2016-07-04,STK_01,63.33832319627091,63.578220269534,62.581780733987884,63.18790807963082,571189
2016-07-05,STK_01,63.409291172258136,63.51308804674502,62.72109243413282,63.378448189623775,256794
2016-07-06,STK_01,64.28047931214594,64.83618588647919,63.5097927477512,63.92707580194734,879272
